ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,recommendation7,recommendation8,recommendation9,recommendation10,recommendation11,recommendation12,recommendation13,recommendation14,recommendation15,recommendation16,recommendation17,recommendation18,recommendation19,recommendation20,recommendation21,recommendation22,recommendation23,recommendation24,recommendation25,recommendation26,recommendation27,recommendation28
207830,5-Minute Dungeon,2017,829,7.0,6.65,7524,/boardgame/207830/5-minute-dungeon,https://cf.geekdo-images.com/fQOVD0Sc0FXZRZPdNc7VwA__micro/img/vGdxbvY9BFmKb9GEGdcLmN5r-aQ=/fit-in/64x64/filters:strip_icc()/pic3370214.jpg,198740,223040,318977,199042,173090,294514,300531,293141,209778,196326,214293,194626,181304,244608,301767,268201,336794,333255,370591,191189,326494,302723,278553,146508,216734,199792,224037,287938
290359,Undaunted: North Africa,2020,830,7.93,6.648,1648,/boardgame/290359/undaunted-north-africa,https://cf.geekdo-images.com/Zp0x_lURkRrHcLyyYv2aSw__micro/img/z825uTRLKztvTJUOpmr09e9LLyk=/fit-in/64x64/filters:strip_icc()/pic5536142.jpg,268864,354570,366495,258210,362944,260428,115746,187645,318184,271896,156858,318182,295262,316554,274364,237182,177590,374173,338957,12333,162886,169786,231581,232405,246900,233078,329082,204516
291794,Dice Throne: Season One ReRolled,2020,831,8.46,6.646,1172,/boardgame/291794/dice-throne-season-one-rerolled,https://cf.geekdo-images.com/EwHWnen78Ni1XiAlaD_klQ__micro/img/c1KGKl0Nwh4pXZ2fHvdiuk3qTr8=/fit-in/64x64/filters:strip_icc()/pic5944424.jpg,244271,348406,366310,216734,266966,381297,238992,268201,266964,284777,315060,266507,293141,310192,256680,365717,332398,298047,329082,320527,351077,340325,227935,374173,322563,336986,285192,328866
95064,Ascension: Return of the Fallen,2011,832,7.3,6.646,3202,/boardgame/95064/ascension-return-fallen,https://cf.geekdo-images.com/GOkRsGeaSQ1F3Eck8f35CA__micro/img/NHA7DfyVxzIjA0MfQCYSi-nrmJE=/fit-in/64x64/filters:strip_icc()/pic947575.jpg,122294,108784,138233,157026,144864,185123,,,,,,,,,,,,,,,,,,,,,,
193214,Meeple Circus,2017,833,7.1,6.646,4654,/boardgame/193214/meeple-circus,https://cf.geekdo-images.com/jmdwGVSEsYR9WQ8_Cjjlhg__micro/img/bnnx7Gw3MXn_ZPlWystxcSSxnmg=/fit-in/64x64/filters:strip_icc()/pic3895016.jpg,284108,223040,246784,209778,336794,261114,244608,271601,242639,299169,318977,256788,198740,244521,263918,197443,149155,300531,198454,179172,258309,171131,203427,158899,169654,173090,147151,266830
56692,Parade,2007,834,6.97,6.645,6335,/boardgame/56692/parade,https://cf.geekdo-images.com/lmRNihICb4mklj0ec1vj6g__micro/img/l_ey4-mYopII8Cixo4_7YzOHpzs=/fit-in/64x64/filters:strip_icc()/pic2239001.jpg,34219,203430,220,140934,12942,12,172,8203,123570,191300,277597,217372,244331,206718,47,221965,172308,5782,152162,521,291453,760,345972,50,118,11,22245,112
275467,Letter Jam,2019,835,7.27,6.644,3109,/boardgame/275467/letter-jam,https://cf.geekdo-images.com/kBZGJlIqir1I_EVCr2nDbg__micro/img/6s5udJzlpjC2Gx3_TtbYDI1BBkw=/fit-in/64x64/filters:strip_icc()/pic4853794.jpg,262543,329839,254640,224037,156129,193042,178900,258036,284083,295374,298069,244521,166384,244995,171273,209778,171131,351040,245422,156546,141572,265736,225694,358816,217449,274960,279537,521
219215,Werewords,2017,836,7.15,6.643,3929,/boardgame/219215/werewords,https://cf.geekdo-images.com/4ngyBZXLLKIOdGuUHE7baw__micro/img/zMt_NkerGdQXmf1QD298m_TnrcI=/fit-in/64x64/filters:strip_icc()/pic4415135.jpg,156129,178900,166384,254640,135779,46213,329839,225694,171131,224037,209778,275467,246784,196326,193042,262543,165722,198773,244992,284083,284108,244521,147949,157969,197443,153938,11971,351040
125678,DC Comics Deck-Building Game,2012,837,7.04,6.642,6609,/boardgame/125678/dc-comics-deck-building-game,https://cf.geekdo-images.com/qcuhAt2zPqNZ2mJpMKv2TA__micro/img/okzhG0MfwYQUwcug068fEc_qqhU=/fit-in/64x64/filters:strip_icc()/pic1355432.png,129437,155463,142852,160958,167763,301665,,,,,,,,,,,,,,,,,,,,,,
300300,Chronicles of Crime: 1400,2020,838,7.92,6.642,1883,/boardgame/300300/chronicles-crime-1400,https://cf.geekdo-images.com/oyTU673yivJK4wM6DsEb1A__micro/img/LpOwMaP4RzRNYGXpn1OHbrrme0s=/fit-in/64x64/filters:strip_icc()/pic5201597.jpg,302098,302312,239188,223321,314040,285192,,,,,,,,,,,,,,,,,,,,,,
554,La Città,2000,839,7.03,6.639,5141,/boardgame/554/la-citta,https://cf.geekdo-images.com/ttXTVgc8Mxr9NnOcFDEyeA__micro/img/OoORIpo8qTBHFJU8yv_VQt1jTSY=/fit-in/64x64/filters:strip_icc()/pic274350.jpg,13884,855,1345,3307,13642,94,492,19600,124,30380,9440,60,13780,13551,902,22345,8051,5781,27364,65781,555,35570,70,54,9216,8217,21920,18602
174570,Legendary Encounters: A Predator Deck Building Game,2015,840,7.46,6.638,2514,/boardgame/174570/legendary-encounters-predator-deck-building-game,https://cf.geekdo-images.com/L6RumTcXM5O7_QFahBtDlQ__micro/img/zMaXyNXG4kgE05DNMX01vPUAdf0=/fit-in/64x64/filters:strip_icc()/pic2486937.png,146652,256874,195571,100423,210290,129437,,,,,,,,,,,,,,,,,,,,,,
322708,Descent: Legends of the Dark,2021,841,7.98,6.638,2035,/boardgame/322708/descent-legends-dark,https://cf.geekdo-images.com/Q96PxRVbrDxS9_4ZPTJtHQ__micro/img/h0e8cl1Ckj2Zm9U_1eUjkM5ywVQ=/fit-in/64x64/filters:strip_icc()/pic5941333.png,264220,269385,253344,205059,188920,291457,,,,,,,,,,,,,,,,,,,,,,
212402,The Grimm Forest,2018,842,7.13,6.638,4893,/boardgame/212402/grimm-forest,https://cf.geekdo-images.com/fKsNUAfk4uSR6TWsxhHfmg__micro/img/HaA4_jmCK_LvUZufbljFtoJKTG4=/fit-in/64x64/filters:strip_icc()/pic3388680.jpg,293889,171233,172818,297978,221194,192860,,,,,,,,,,,,,,,,,,,,,,
171669,Discoveries: The Journals of Lewis & Clark,2015,843,7.06,6.637,4588,/boardgame/171669/discoveries-journals-lewis-clark,https://cf.geekdo-images.com/3OjspN1BMrUEL1YN-Q8UKQ__micro/img/IA2bbCoP_3LAuGHbddHfWpefywk=/fit-in/64x64/filters:strip_icc()/pic2571301.jpg,157526,163968,174660,176396,157809,200954,,,,,,,,,,,,,,,,,,,,,,
238992,Call to Adventure,2019,844,7.19,6.637,4221,/boardgame/238992/call-adventure,https://cf.geekdo-images.com/oz_C4Hwf1Hb6KHt6KTxJJA__micro/img/4bpXVKNMSjB8DAXHnqY2AIIDkUo=/fit-in/64x64/filters:strip_icc()/pic4165094.jpg,216734,169426,302723,329465,195421,266993,,,,,,,,,,,,,,,,,,,,,,
19600,Antike,2005,845,7.08,6.637,4618,/boardgame/19600/antike,https://cf.geekdo-images.com/qBeZa2sdkpJYmqBXHjZWOw__micro/img/APGamLnacXW01vJhUCMs0aAlVrM=/fit-in/64x64/filters:strip_icc()/pic171444.jpg,124,3307,24181,554,1345,22545,65781,6472,8217,94,44163,60,18,13884,902,2842,18602,35570,555,13642,8051,1159,3076,37380,33160,25613,5404,54
154086,Gold West,2015,846,7.35,6.636,2648,/boardgame/154086/gold-west,https://cf.geekdo-images.com/ywijvNUF1ZhL2LnikyiZGg__micro/img/2dbRgUbXDlcmT_YE1TzQ-mxfA7E=/fit-in/64x64/filters:strip_icc()/pic2218906.png,170624,128271,245934,118048,162082,193558,191862,84876,157354,206718,137408,196340,97842,238638,34219,146886,143515,191231,220877,54043,230933,176396,143693,171623,148949,245638,176494,264241
69779,Polis: Fight for the Hegemony,2012,847,7.57,6.636,2209,/boardgame/69779/polis-fight-hegemony,https://cf.geekdo-images.com/9O_e79sEzNqpd6R-442d-w__micro/img/k3bnZLdSUKgLpqqT1yf2nRYOxAM=/fit-in/64x64/filters:strip_icc()/pic1032795.jpg,79828,165401,12333,25021,40354,177590,,,,,,,,,,,,,,,,,,,,,,
158275,Marvel Dice Masters: Uncanny X-Men,2014,848,7.19,6.635,3738,/boardgame/158275/marvel-dice-masters-uncanny-x-men,https://cf.geekdo-images.com/oYdbvhLyv0R0364cfaGD2g__micro/img/nZKTGiKwwIz5Qst3LQwpjv9WYjY=/fit-in/64x64/filters:strip_icc()/pic2338307.jpg,148575,168998,138649,160902,122522,129437,205359,257501,175621,160499,177939,100901,187353,102652,168584,15062,272453,463,150658,159109,160069,298047,150312,147020,173156,40692,295574,155624
244331,Blue Lagoon,2018,849,7.19,6.635,3501,/boardgame/244331/blue-lagoon,https://cf.geekdo-images.com/wFggDB9IbU47-drR4GUQBw__micro/img/0Cpr7WGnX3O4-06hqG0qSyPpJAQ=/fit-in/64x64/filters:strip_icc()/pic4122624.png,305761,300001,220,22245,12,244114,217372,21882,34219,46,140934,357271,266164,2955,56692,354568,904,341496,202288,206718,346501,503,127997,116954,47,3,277597,172308
214029,SpaceCorp: 2025-2300AD,2018,850,7.68,6.635,1932,/boardgame/214029/spacecorp-2025-2300ad,https://cf.geekdo-images.com/YpkxAeGyRn6smZTjCwy7ew__micro/img/gGMoQAYRdWQV3eY9GrtbRkkVKwQ=/fit-in/64x64/filters:strip_icc()/pic4410814.jpg,84419,62227,12333,111799,300192,27708,183685,102435,275586,303954,173064,218948,341166,339289,290359,163154,268864,132018,235555,354570,281655,91080,177590,25021,127518,62219,165872,316624
25669,Qwirkle,2006,851,6.78,6.633,17122,/boardgame/25669/qwirkle,https://cf.geekdo-images.com/k7zHj8j_a6uUAtXUt5Fvuw__micro/img/hqcmNqqB2ItF8njCrTm1wCkQcwA=/fit-in/64x64/filters:strip_icc()/pic309353.jpg,2453,173090,65244,131260,1198,16992,253284,13,30549,153938,178900,46213,224037,143884,217449,36218,822,183251,133473,165722,1219,244992,9209,136063,8203,2593,244522,194626
197405,Tak,2017,852,7.63,6.632,2289,/boardgame/197405/tak,https://cf.geekdo-images.com/SyVxFKO4cD_6sjYzp9OkAQ__micro/img/yyq0LbHJSoIoIrfI4sfmAsZYY2Q=/fit-in/64x64/filters:strip_icc()/pic6055592.png,7854,31999,272380,217083,36235,2655,188,527,528,2346,216403,160477,19764,6830,2932,154597,38545,140934,16395,7,221965,247367,521,34297,177639,681,175199,171
939,Star Wars: The Queen's Gambit,2000,853,7.56,6.632,2129,/boardgame/939/star-wars-queens-gambit,https://cf.geekdo-images.com/bz5nHaO3qAqNRKV4jketEQ__micro/img/jPdBkexAB3hKFI3-eGjvJ5J2l7E=/fit-in/64x64/filters:strip_icc()/pic35506.jpg,15363,15062,79127,15364,12495,221,,,,,,,,,,,,,,,,,,,,,,
180680,Automobiles,2016,854,7.27,6.631,2992,/boardgame/180680/automobiles,https://cf.geekdo-images.com/nkJTfSPcFJMWRXbylQV1zQ__micro/img/iGbn03hDB57LorsFC-W8uMzpt4M=/fit-in/64x64/filters:strip_icc()/pic2586265.png,125618,107529,121297,161614,242302,205597,223750,246192,219513,123540,182704,184921,269144,34635,269595,215311,6249,209685,41,206327,148228,41933,191862,233867,251412,218121,255692,241724
235488,Istanbul: The Dice Game,2017,855,7.18,6.631,3668,/boardgame/235488/istanbul-dice-game,https://cf.geekdo-images.com/1Plr8IRp0aXsfWOslhAgZQ__micro/img/5xetzO-sfRAJ0e7IUP1UdQBgbgQ=/fit-in/64x64/filters:strip_icc()/pic4017301.jpg,270970,230080,204027,242574,256226,330038,,,,,,,,,,,,,,,,,,,,,,
66505,The Speicherstadt,2010,856,7.03,6.63,4866,/boardgame/66505/speicherstadt,https://cf.geekdo-images.com/x1EVKCtIP_tFTH8h5kvXog__micro/img/hvLBLyOSROklZ38hRFCdfzJxRjM=/fit-in/64x64/filters:strip_icc()/pic686491.jpg,55670,31594,66362,27173,9216,25554,,,,,,,,,,,,,,,,,,,,,,
218074,Detective: City of Angels,2019,857,7.97,6.63,1502,/boardgame/218074/detective-city-angels,https://cf.geekdo-images.com/xWdK1lL-2ZTdzBZGYjjqkw__micro/img/gctrP1xEwi81x9g0-g8AnzJ2Rg0=/fit-in/64x64/filters:strip_icc()/pic3469246.jpg,302723,314040,245655,161936,284653,340325,,,,,,,,,,,,,,,,,,,,,,
248065,Zombicide: Invader,2019,858,7.9,6.629,1855,/boardgame/248065/zombicide-invader,https://cf.geekdo-images.com/J90Wl4tMo74tS5LtKSSopA__micro/img/sr8Mw9id1eKcNAL8eZpeCfDaAQ0=/fit-in/64x64/filters:strip_icc()/pic4023671.jpg,176189,224710,251723,286751,331224,197070,137988,315610,161866,264164,113924,351817,253344,172047,273330,366023,167355,364792,342848,310100,196202,250561,192153,322708,205059,220632,269385,298047
242804,Lowlands,2018,859,7.44,6.627,2384,/boardgame/242804/lowlands,https://cf.geekdo-images.com/2uRvcCayqNG38NJQBcESAA__micro/img/C8GrPkKAGayVhXRjwvDcgbUuaGs=/fit-in/64x64/filters:strip_icc()/pic4007841.jpg,143693,124361,234277,227789,73439,245934,102680,250458,159675,300322,318983,311193,245638,164928,234487,182874,203993,35677,253635,193558,312251,199383,228341,193738,122515,284818,238638,171623
72287,Mr. Jack Pocket,2010,860,6.89,6.627,7960,/boardgame/72287/mr-jack-pocket,https://cf.geekdo-images.com/nd44m6n6ykDCsHVt4wcEcQ__micro/img/xn4TGaCLTDqFQU3Dr4z-I0mAVfU=/fit-in/64x64/filters:strip_icc()/pic1519530.jpg,21763,147151,139030,98778,175117,129622,158899,244992,209778,136991,45,232043,28023,54043,205610,39856,372,131366,70919,1353,478,150312,173346,40692,85005,117959,177639,171273
165838,Space Hulk (Fourth Edition),2014,861,7.97,6.626,1643,/boardgame/165838/space-hulk-fourth-edition,https://cf.geekdo-images.com/dNqFlbobhFwXQZhtp6LTng__micro/img/vcWKEDQrCt6T_q21F3hpQ6U7kP0=/fit-in/64x64/filters:strip_icc()/pic2245229.jpg,54625,212445,224597,318472,156776,247104,197572,264198,1634,344697,71721,712,47185,184824,128442,3565,181521,90137,63543,256066,175155,129731,146439,3072,59294,274428,59946,15985
224,History of the World,1991,862,7.12,6.626,4423,/boardgame/224/history-world,https://cf.geekdo-images.com/2pr-83ghWQUlwXSLuSTCtw__micro/img/Hygn1_ACMcCLve5B6SH2DAVwa-o=/fit-in/64x64/filters:strip_icc()/pic287451.jpg,483,240,71,98,121,103,,,,,,,,,,,,,,,,,,,,,,
168917,Smash Up: Pretty Pretty Smash Up,2015,863,7.26,6.626,3332,/boardgame/168917/smash-pretty-pretty-smash,https://cf.geekdo-images.com/qbBlobucRIEbX_PjsrHxKQ__micro/img/05Ih7sfM27MjGOTgcMwENiumKAI=/fit-in/64x64/filters:strip_icc()/pic2302759.jpg,160018,151004,177802,134726,198487,143185,,,,,,,,,,,,,,,,,,,,,,
161866,Zombicide Season 3: Rue Morgue,2015,864,7.55,6.625,2547,/boardgame/161866/zombicide-season-3-rue-morgue,https://cf.geekdo-images.com/X23vClLnMupg9qrvfXh4ig__micro/img/1O_ju8CWq99ynNEzU_sBaOL85SE=/fit-in/64x64/filters:strip_icc()/pic4287832.jpg,137988,224710,113924,176189,248065,286751,251723,197070,264164,331224,351817,172047,315610,253344,,,,,,,,,,,,,,
198740,Lovecraft Letter,2017,865,7.23,6.625,3384,/boardgame/198740/lovecraft-letter,https://cf.geekdo-images.com/iRDSJ4wnIjbcZnYYmxrS7w__micro/img/aWdGsD3hdy9aE3XU914pOJSyax4=/fit-in/64x64/filters:strip_icc()/pic3485528.png,223040,207830,196326,271601,293141,244608,214293,299169,193214,336794,197443,162886,261114,300531,284108,191189,219215,246784,278553,209778,244521,171131,263918,329082,318977,149155,161936,179172
300877,New York Zoo,2020,866,7.24,6.625,3326,/boardgame/300877/new-york-zoo,https://cf.geekdo-images.com/8vqr1uYik715mqDqy0W9vg__micro/img/YmSds-2izG1rSvhqkZGDCx7YzMA=/fit-in/64x64/filters:strip_icc()/pic5673404.jpg,281259,290236,266524,233867,295486,350184,347013,219513,242302,251412,274960,230802,300442,266192,253759,184921,246192,331401,241724,363307,218121,364073,293014,258779,163412,302260,204583,304783
178336,World's Fair 1893,2016,867,7.2,6.625,3457,/boardgame/178336/worlds-fair-1893,https://cf.geekdo-images.com/iHERVAfyVClk_eNT6noIlg__micro/img/B7l4IBASLYMVuX9EJ6vPkrb_14M=/fit-in/64x64/filters:strip_icc()/pic2721792.png,174660,244228,300327,270636,183231,200057,176396,213893,340677,269725,191231,183251,230933,298065,270673,160851,297978,199561,223855,204027,201825,254386,258444,257769,221318,265736,180511,191300
210296,DinoGenics,2019,868,7.69,6.625,1890,/boardgame/210296/dinogenics,https://cf.geekdo-images.com/BukgjRWfkGfdLYGkLXExSw__micro/img/qrluFjW-pcvISkI9l11I3F3xwog=/fit-in/64x64/filters:strip_icc()/pic4524562.jpg,221194,191051,265402,195421,170042,231581,267401,279254,230244,328866,254713,248490,329465,204505,169426,317457,264982,224783,180593,264052,267367,250881,301255,141423,176371,195560,201825,172287
207691,Railroad Revolution,2016,869,7.36,6.624,2575,/boardgame/207691/railroad-revolution,https://cf.geekdo-images.com/0A9aGzLzmBxN_M6rgpb6Dg__micro/img/xN-CZ70WRcb1KYr5V0iBTiKlQkI=/fit-in/64x64/filters:strip_icc()/pic3200781.jpg,160495,144592,154809,95527,172386,55600,217780,127060,230085,42052,177678,70149,66589,280480,212516,102680,131287,272427,144344,169794,203993,227789,119432,244711,73439,159508,35677,70512
131646,Merchant of Venus (Second Edition),2012,870,7.16,6.624,3676,/boardgame/131646/merchant-venus-second-edition,https://cf.geekdo-images.com/2aHxs1ljNAD2Q2e8q6vW2w__micro/img/Lbu_CLUE8lTNjDIcPtctZ1_YVCQ=/fit-in/64x64/filters:strip_icc()/pic1134632.jpg,25292,72125,27162,63628,37111,48726,,,,,,,,,,,,,,,,,,,,,,
245643,Luxor,2018,871,7.2,6.623,3558,/boardgame/245643/luxor,https://cf.geekdo-images.com/C9nhhIS2zRuneMt0FBK1zg__micro/img/xwamE84L8a9CASGrYLkV0B4eqJA=/fit-in/64x64/filters:strip_icc()/pic3955965.jpg,269144,171499,219513,6249,209685,191862,107529,269595,284435,204583,54043,34635,184921,264241,246192,230802,346703,271324,233867,218121,118048,148228,70919,163412,332944,293014,180974,347013
72225,CO₂,2012,872,7.14,6.622,3769,/boardgame/72225/co,https://cf.geekdo-images.com/7CdjkzPByup72oLWuOg9AA__micro/img/WjQxB1cOqW44I_zOHV8K8XZrcyU=/fit-in/64x64/filters:strip_icc()/pic1350204.jpg,126042,55600,42052,192836,131287,109276,,,,,,,,,,,,,,,,,,,,,,
200077,Mint Works,2017,873,7.0,6.622,5500,/boardgame/200077/mint-works,https://cf.geekdo-images.com/v05V4Po1FdP2tbIvWOGp-g__micro/img/GIsD_YgkITZiD1qqIlXpphmJ9CI=/fit-in/64x64/filters:strip_icc()/pic3418969.png,230251,156336,43570,216459,163967,195314,180593,196526,171273,122298,143405,71836,251678,201921,150658,232988,231999,160477,288169,143404,350736,176229,171668,141572,285826,191977,267127,131366
182340,Star Trek: Frontiers,2016,874,7.88,6.62,1629,/boardgame/182340/star-trek-frontiers,https://cf.geekdo-images.com/c7DbwURIiGQIWKaw4cfT6w__micro/img/bVdutHqa9Ox_eMt9-LBFeTIPPqQ=/fit-in/64x64/filters:strip_icc()/pic3008535.jpg,146652,79127,234669,71721,96848,271896,138161,187617,100423,192455,82222,163602,256874,65532,34119,25292,101785,195571,174430,231581,156858,207243,98351,193949,192153,180263,119506,37046
15817,Manila,2005,875,6.98,6.619,5654,/boardgame/15817/manila,https://cf.geekdo-images.com/dU0cm4_NP8QiQqiXP9Jclw__micro/img/fYYoW1uyZvIfBmR5m84nvsG1RXU=/fit-in/64x64/filters:strip_icc()/pic902372.jpg,32125,115,34084,51,117959,199,49,215,555,31594,2569,66505,760,118,3076,5404,1403,8217,156943,47,39242,38863,7805,25554,54,11,1382,2651
204027,Cottage Garden,2016,876,6.89,6.619,7504,/boardgame/204027/cottage-garden,https://cf.geekdo-images.com/7Zk5_GsYycmHYD4RN3kIJQ__micro/img/Fhk3gU1dTSbfR1gCezvqz7xgCK0=/fit-in/64x64/filters:strip_icc()/pic3499059.jpg,176396,244228,230080,270970,242574,207336,233678,176494,241831,220520,256226,199561,232219,217449,232043,235488,300327,183251,148949,213893,270636,269725,257769,255674,258444,191977,183840,287954
285984,Last Bastion,2019,877,7.61,6.618,2102,/boardgame/285984/last-bastion,https://cf.geekdo-images.com/eL5ZK9gerP9D3cld4xXjxQ__micro/img/a9PW_gTpOYt3SwOKHrSGtMPawi0=/fit-in/64x64/filters:strip_icc()/pic4882123.png,276830,217861,293889,201808,285192,339906,232405,163967,271896,205059,191051,188866,269385,270971,291457,316412,342848,121921,188920,202408,233312,328871,316554,169426,255984,260428,374173,199792
150999,Valley of the Kings,2014,878,7.04,6.616,4415,/boardgame/150999/valley-kings,https://cf.geekdo-images.com/znCYAtq2-hYk0wqqudGRow__micro/img/Uwz-xTA5NgIaYwf0hMK3Vfut3n0=/fit-in/64x64/filters:strip_icc()/pic1848490.jpg,157809,191977,121408,171011,163968,183840,,,,,,,,,,,,,,,,,,,,,,
254386,Raccoon Tycoon,2018,879,7.38,6.615,2649,/boardgame/254386/raccoon-tycoon,https://cf.geekdo-images.com/W9HX05eyz2zQbwWdrjKUzQ__micro/img/u7176NnNdblBoCYN1G6-Oley0YY=/fit-in/64x64/filters:strip_icc()/pic4161982.jpg,265736,340677,298069,258036,295374,296626,310632,271869,221194,244521,199561,244228,282524,270673,297978,252929,208895,283393,284189,329465,279254,160851,256226,336986,318084,338628,232832,201825
329465,Red Rising,2021,880,7.22,6.615,3596,/boardgame/329465/red-rising,https://cf.geekdo-images.com/V6QEXXgRgz3urOrRVZ_1zA__micro/img/IksJBGQy6SD6oE3B2G2AMux9VSk=/fit-in/64x64/filters:strip_icc()/pic5960554.jpg,328871,283393,169426,216600,199792,258036,265736,296912,314491,379078,318009,356033,170042,298069,365717,201825,221194,245961,318084,201808,283155,270844,361545,266524,248490,266507,336986,295947
230080,Majesty: For the Realm,2017,881,6.98,6.615,5555,/boardgame/230080/majesty-realm,https://cf.geekdo-images.com/BsNE-w6bttGZ-JPLcY95mA__micro/img/c63OLDpHvM32KZ2kR5oCmoPjM8s=/fit-in/64x64/filters:strip_icc()/pic3742410.jpg,176494,148949,204027,156009,176396,157354,,,,,,,,,,,,,,,,,,,,,,
85897,Thunderstone: Dragonspire,2011,882,7.34,6.615,2667,/boardgame/85897/thunderstone-dragonspire,https://cf.geekdo-images.com/P3leDpredE7MnVMZtd6J0g__micro/img/VI6UB52sb2P8ddtyb_at_OhtsV0=/fit-in/64x64/filters:strip_icc()/pic837358.jpg,140951,142961,116998,53953,152765,95064,94362,108784,69789,21523,43320,101721,15987,88408,67928,160664,91536,138233,47185,215341,122294,156714,133038,98351,138105,93260,17226,23107
157403,Black Fleet,2014,883,7.01,6.613,5111,/boardgame/157403/black-fleet,https://cf.geekdo-images.com/A-KaF84pQ7V8IAZULQNqKg__micro/img/B5TsDS84XjSLqrCW2kvvDOduDcE=/fit-in/64x64/filters:strip_icc()/pic1987366.jpg,28023,163968,27162,121410,15062,40692,37904,157526,176920,194690,202408,24480,27746,137297,48726,169124,31481,140933,142326,176396,174660,110327,160499,171668,150312,191051,37046,232043
112,Condottiere,1995,884,6.85,6.612,9036,/boardgame/112/condottiere,https://cf.geekdo-images.com/ez1nMA4g7Mx3BVBqZT9D2w__micro/img/DBC5hOKkbXxfJERjLSPoxPE56xc=/fit-in/64x64/filters:strip_icc()/pic4211268.jpg,3,47,220,760,42,12,2955,93,118,18833,3201,503,46,34219,43015,172996,244114,19857,249,56692,5404,337765,30645,5,54,11,8203,475
104710,Wiz-War (Eighth Edition),2012,885,7.06,6.611,4761,/boardgame/104710/wiz-war-eighth-edition,https://cf.geekdo-images.com/yXbWhfIuwKFJfPNg5SgPOQ__micro/img/14-oqy4sWLCsIX9Po5VtuO0czs0=/fit-in/64x64/filters:strip_icc()/pic1222733.jpg,90137,15363,36932,37111,15062,91536,170416,155624,34119,12493,39463,37046,163602,146439,124708,25292,181279,104363,58281,40692,72125,160499,144826,59294,192457,150376,82222,142326
66056,Rivals for Catan,2010,886,6.97,6.611,6323,/boardgame/66056/rivals-catan,https://cf.geekdo-images.com/FX_6VFrE6SQIhGzg2HoSNw__micro/img/TY8i897hQrn5iRb8NsZ4MFIG5Hg=/fit-in/64x64/filters:strip_icc()/pic3736568.jpg,127398,13,173090,244522,131260,27710,,,,,,,,,,,,,,,,,,,,,,
156776,"Warhammer 40,000: Conquest",2014,887,7.36,6.611,2968,/boardgame/156776/warhammer-40000-conquest,https://cf.geekdo-images.com/7u9y7JnR91pkt__MjrU6EA__micro/img/Xe5wR-YNwxYtkIWDZ-uf7jXjgAg=/fit-in/64x64/filters:strip_icc()/pic2079275.jpg,47185,224597,184151,212445,101721,90137,146418,54625,165838,169255,463,293348,257501,124742,63543,39953,175155,43111,71721,59294,205359,103886,156714,146652,96848,187645,128442,163602
89409,BattleCON: War of Indines,2010,888,7.72,6.611,1823,/boardgame/89409/battlecon-war-indines,https://cf.geekdo-images.com/AfUbbvjhx4Q3LFOIjy_d7g__micro/img/vomIraADv3WPjWM67QJQhfB-HMM=/fit-in/64x64/filters:strip_icc()/pic2039033.jpg,123123,162388,204728,151347,159868,174400,,,,,,,,,,,,,,,,,,,,,,
196526,Coffee Roaster,2015,889,7.49,6.609,2133,/boardgame/196526/coffee-roaster,https://cf.geekdo-images.com/XNphrzWB2Zc5e_NNBLLNxA__micro/img/tJUED5tYowvFwkybFrtF3psPY58=/fit-in/64x64/filters:strip_icc()/pic4818329.jpg,43570,306735,156336,216459,350736,352697,354934,291845,376893,334590,245961,318009,216600,143405,318184,383499,148729,231218,195314,328871,200077,302524,267127,180593,304783,206084,231733,350933
160018,Smash Up: Monster Smash,2014,890,7.3,6.609,3011,/boardgame/160018/smash-monster-smash,https://cf.geekdo-images.com/0M5zVUI2lLiBekCTQuUj3g__micro/img/dGwPpUhF7YLKmGaFXen7_mTsb1E=/fit-in/64x64/filters:strip_icc()/pic2038798.jpg,151004,168917,177802,134726,143185,198487,,,,,,,,,,,,,,,,,,,,,,
200954,Fields of Green,2016,891,7.16,6.608,3416,/boardgame/200954/fields-green,https://cf.geekdo-images.com/U7vYrViBcFbQ1Ip6iaZ8cw__micro/img/tKnHh-VSwmvLAIC3UIfpny2lAhQ=/fit-in/64x64/filters:strip_icc()/pic3504382.jpg,171669,179572,213893,204027,157526,157809,,,,,,,,,,,,,,,,,,,,,,
256999,Project: ELITE,2020,892,8.1,6.607,1328,/boardgame/256999/project-elite,https://cf.geekdo-images.com/5vp2W-DZ7waaaeZBFGF7LA__micro/img/FQf1ntjRrp0F6-IAnsr89CD_edk=/fit-in/64x64/filters:strip_icc()/pic5740623.jpg,302723,209010,216734,274637,181279,82222,284653,172287,150376,170216,232405,167355,340466,295262,256680,253344,340325,202408,295564,294484,281549,342070,205896,195421,270971,271055,285967,242639
75449,Firenze,2010,893,7.25,6.606,2911,/boardgame/75449/firenze,https://cf.geekdo-images.com/bufTJIzODlIavAygTgTc9Q__micro/img/aFvMtW5ZCH7vf5R4QKP0yjI65VY=/fit-in/64x64/filters:strip_icc()/pic4262138.jpg,96913,119591,145588,91873,55670,136888,166226,137408,163413,27173,154246,90040,193558,127060,140603,199383,227515,70512,66589,171879,172385,143175,119391,245934,9216,25554,206941,173101
